Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Distribucio_P80_20,Import_Renda_Disponible,Index_Gini,Import_Renda_Neta,Import_Renda_Bruta,Edat_Mitjana
2021,1,Ciutat Vella,1,el Raval,1,3.6,13828.66,37.5,11166,13657,38.80508166969147
2021,1,Ciutat Vella,1,el Raval,2,2.9,11247.3,35.4,9115,10724,38.80508166969147
2021,1,Ciutat Vella,1,el Raval,3,3.4,11638.83,36.2,9431,11017,36.1071104387292
2021,1,Ciutat Vella,1,el Raval,4,3.0,13688.8,35.0,10898,13156,36.1071104387292
2021,1,Ciutat Vella,1,el Raval,5,3.0,12037.71,36.8,9717,11426,37.898958161071604
2021,1,Ciutat Vella,1,el Raval,6,3.1,12705.98,38.4,10214,12444,37.898958161071604
2021,1,Ciutat Vella,1,el Raval,7,3.1,12374.65,36.0,9880,11809,37.898958161071604
2021,1,Ciutat Vella,1,el Raval,8,2.4,9469.15,31.1,7755,8836,36.938856015779095
2021,1,Ciutat Vella,1,el Raval,9,3.5,12434.59,37.7,10011,11919,36.938856015779095
2021,1,Ciutat Vella,1,el Raval,10,2.7,11079.75,34.1,8936,10457,36.938856015779095
2021,1,Ciutat Vella,1,el Raval,11,2.8,10053.43,32.8,8137,9366,37.8935790725327
2021,1,Ciutat Vella,1,el Raval,12,3.1,13224.75,34.4,10578,12561,37.8935790725327
2021,1,Ciutat Vella,1,el Raval,13,3.0,13394.05,33.6,10757,12656,37.8935790725327
2021,1,Ciutat Vella,1,el Raval,14,2.5,12548.04,29.7,10052,11673,38.42521390663923
2021,1,Ciutat Vella,1,el Raval,15,2.8,13049.12,34.5,10444,12404,38.42521390663923
2021,1,Ciutat Vella,1,el Raval,16,2.4,12046.93,29.6,9623,11261,38.42521390663923
2021,1,Ciutat Vella,1,el Raval,17,2.6,11267.42,30.6,9048,10471,38.42521390663923
2021,1,Ciutat Vella,1,el Raval,18,2.7,12243.27,31.2,9854,11415,39.70213706705969
2021,1,Ciutat Vella,1,el Raval,19,3.1,12026.21,35.4,9665,11327,39.70213706705969
2021,1,Ciutat Vella,1,el Raval,20,3.2,18512.74,36.6,14725,18374,39.70213706705969
2021,1,Ciutat Vella,1,el Raval,21,3.6,18061.4,37.8,14304,17848,39.52657004830918
2021,1,Ciutat Vella,2,el Barri Gòtic,22,3.7,18413.03,42.1,15141,22371,40.14968064426548
2021,1,Ciutat Vella,2,el Barri Gòtic,23,3.2,18922.11,37.6,15038,19441,40.14968064426548
2021,1,Ciutat Vella,2,el Barri Gòtic,25,3.2,17734.04,37.8,14081,17934,37.08921644685803
2021,1,Ciutat Vella,2,el Barri Gòtic,26,3.7,18527.06,38.5,14859,18988,37.08921644685803
2021,1,Ciutat Vella,2,el Barri Gòtic,27,3.2,16857.24,36.3,13379,16470,37.08921644685803
2021,1,Ciutat Vella,2,el Barri Gòtic,28,3.5,15656.09,38.3,12429,15535,38.06196264453009
2021,1,Ciutat Vella,2,el Barri Gòtic,29,3.5,14398.84,40.3,11413,13854,38.06196264453009
2021,1,Ciutat Vella,2,el Barri Gòtic,30,3.5,14058.77,38.0,11300,13842,39.546689723320156
2021,1,Ciutat Vella,2,el Barri Gòtic,31,3.6,14545.08,43.3,11604,14534,39.546689723320156
2021,1,Ciutat Vella,3,la Barceloneta,32,3.2,19111.84,35.9,15133,18744,42.00946291560102
2021,1,Ciutat Vella,3,la Barceloneta,33,2.9,16234.42,34.0,12890,15611,42.00946291560102
2021,1,Ciutat Vella,3,la Barceloneta,34,3.1,16642.38,35.3,13175,15965,42.00946291560102
2021,1,Ciutat Vella,3,la Barceloneta,35,2.6,16353.61,30.8,12947,15434,42.40050804403048
2021,1,Ciutat Vella,3,la Barceloneta,36,2.9,16821.22,32.2,13476,16376,42.40050804403048
2021,1,Ciutat Vella,3,la Barceloneta,37,2.8,16657.65,31.9,13402,16069,42.37525868015636
2021,1,Ciutat Vella,3,la Barceloneta,38,3.1,15170.19,33.2,12033,14433,42.37525868015636
2021,1,Ciutat Vella,3,la Barceloneta,39,2.9,16748.6,32.3,13289,16050,42.37525868015636
2021,1,Ciutat Vella,3,la Barceloneta,40,3.4,16612.03,37.3,13332,16395,42.37525868015636
2021,1,Ciutat Vella,3,la Barceloneta,41,3.1,15113.2,35.7,11903,14349,42.37525868015636
2021,1,Ciutat Vella,3,la Barceloneta,42,2.9,16901.41,31.4,13567,16426,42.37525868015636
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,3.3,22829.99,38.2,17964,23526,40.1085237258348
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,3.8,20491.94,39.4,16272,20807,40.1085237258348
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,3.5,17998.21,37.1,14198,17731,40.1085237258348
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,3.4,15645.74,35.9,12601,17157,40.1085237258348
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,3.0,16839.57,36.8,13294,16625,39.48049547051211
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,3.3,13512.75,37.5,10784,12943,39.48049547051211
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,3.2,16188.65,38.0,13097,17305,39.48049547051211
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,3.1,17116.65,36.4,13589,17106,38.353685897435895
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,3.7,15107.48,38.4,11908,14748,38.353685897435895
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,3.8,22374.82,39.9,17727,23329,38.353685897435895
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,2.9,15669.94,34.1,12487,15094,43.200994799909566
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,3.2,17143.82,33.5,13563,16704,43.200994799909566
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,3.1,21583.67,36.2,17342,21933,43.200994799909566
2021,3,Sants-Montjuïc,13,la Marina de Port,26,2.1,17116.96,24.8,13981,16464,44.13281155930162
2021,3,Sants-Montjuïc,13,la Marina de Port,27,2.4,19271.0,27.7,15254,18571,44.13281155930162
2021,3,Sants-Montjuïc,13,la Marina de Port,28,3.3,21118.47,32.7,16508,21154,44.13281155930162
2021,3,Sants-Montjuïc,13,la Marina de Port,29,2.3,16389.05,26.5,13058,15214,44.13281155930162
2021,3,Sants-Montjuïc,13,la Marina de Port,30,2.3,18555.69,27.2,14732,17502,44.13281155930162
2021,3,Sants-Montjuïc,13,la Marina de Port,31,2.1,17050.65,26.9,13753,16205,43.658384375361145
2021,3,Sants-Montjuïc,13,la Marina de Port,32,2.7,15898.12,31.2,12628,15038,43.658384375361145
2021,3,Sants-Montjuïc,13,la Marina de Port,33,2.4,13111.86,28.4,10569,12157,43.658384375361145
2021,3,Sants-Montjuïc,13,la Marina de Port,34,2.4,16869.82,28.6,13542,16241,43.658384375361145
2021,3,Sants-Montjuïc,13,la Marina de Port,35,2.5,18859.26,27.7,15149,18240,44.6217469480458
2021,3,Sants-Montjuïc,13,la Marina de Port,36,2.7,20425.16,29.2,16205,20007,44.6217469480458
2021,3,Sants-Montjuïc,13,la Marina de Port,37,2.4,20612.6,26.3,16201,19703,44.6217469480458
2021,3,Sants-Montjuïc,13,la Marina de Port,38,2.8,13273.53,29.0,10862,12399,41.119805101748355
2021,3,Sants-Montjuïc,13,la Marina de Port,39,2.7,12721.83,30.0,10253,11756,41.119805101748355
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,40,2.4,22561.51,29.1,18097,22547,45.685627570001955
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,41,2.9,19214.06,31.3,15260,18969,45.685627570001955
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,42,3.4,18925.92,33.4,15009,18361,45.685627570001955
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,43,2.8,20929.08,32.5,16679,20854,45.685627570001955
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,44,3.1,17908.09,32.9,14226,17523,45.685627570001955
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,45,2.7,20794.67,30.3,16342,20096,45.685627570001955
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,46,2.7,23196.73,29.2,18791,23531,45.685627570001955
2021,3,Sants-Montjuïc,15,Hostafrancs,47,3.0,19185.27,32.7,15222,18750,43.91577791718946
2021,3,Sants-Montjuïc,15,Hostafrancs,48,2.7,22978.76,30.7,18503,23157,43.91577791718946
2021,3,Sants-Montjuïc,15,Hostafrancs,49,3.3,20187.76,33.9,16166,20303,43.91577791718946
2021,3,Sants-Montjuïc,15,Hostafrancs,50,2.8,21307.64,31.4,16854,21254,43.91577791718946
2021,3,Sants-Montjuïc,15,Hostafrancs,51,3.7,16792.26,35.8,13296,16473,42.76491228070176
2021,3,Sants-Montjuïc,15,Hostafrancs,52,3.6,19064.32,35.0,15113,18832,42.76491228070176
2021,3,Sants-Montjuïc,15,Hostafrancs,53,3.2,18022.37,34.6,14259,17715,42.76491228070176
2021,3,Sants-Montjuïc,15,Hostafrancs,54,2.8,20443.33,31.7,16441,20221,42.76491228070176
2021,3,Sants-Montjuïc,15,Hostafrancs,55,3.0,19824.91,32.1,15814,19469,42.76491228070176
2021,3,Sants-Montjuïc,15,Hostafrancs,56,2.7,19388.36,30.1,15558,18909,42.76491228070176
2021,3,Sants-Montjuïc,16,la Bordeta,57,2.6,19479.2,30.2,15600,18937,45.971658754136094
2021,3,Sants-Montjuïc,16,la Bordeta,58,2.7,24406.2,30.0,19114,24930,45.971658754136094
2021,3,Sants-Montjuïc,16,la Bordeta,59,2.6,18377.35,28.3,14638,17567,45.971658754136094
2021,3,Sants-Montjuïc,16,la Bordeta,60,2.5,21308.47,28.6,17070,21251,45.971658754136094
2021,3,Sants-Montjuïc,16,la Bordeta,61,2.4,18979.99,27.5,15119,18302,45.971658754136094
2021,3,Sants-Montjuïc,16,la Bordeta,62,2.4,20053.86,27.1,15918,19545,44.60503326120061
2021,3,Sants-Montjuïc,16,la Bordeta,63,2.8,19261.57,30.0,15062,18823,44.60503326120061
2021,3,Sants-Montjuïc,16,la Bordeta,64,2.4,21125.89,27.3,16876,20899,44.60503326120061
2021,3,Sants-Montjuïc,16,la Bordeta,65,2.6,20309.17,27.1,16261,19915,44.60503326120061
2021,3,Sants-Montjuïc,16,la Bordeta,66,2.6,18611.72,29.7,14794,18094,44.60503326120061
2021,3,Sants-Montjuïc,16,la Bordeta,67,2.7,20288.26,28.6,16197,19934,44.60503326120061
2021,3,Sants-Montjuïc,16,la Bordeta,68,2.3,17741.64,28.7,14292,17090,44.60503326120061
2021,3,Sants-Montjuïc,16,la Bordeta,69,2.6,21550.89,28.7,17274,21471,44.60503326120061
2021,3,Sants-Montjuïc,18,Sants,86,2.6,25517.2,28.2,20636,26167,45.93658329800763
2021,3,Sants-Montjuïc,18,Sants,87,2.9,23484.09,31.9,18744,23893,45.93658329800763
2021,3,Sants-Montjuïc,18,Sants,88,2.6,19958.41,29.7,15939,19862,45.93658329800763
2021,3,Sants-Montjuïc,18,Sants,89,2.4,22840.14,27.3,18315,23022,45.93658329800763
2021,3,Sants-Montjuïc,18,Sants,90,2.7,25462.69,32.0,20224,26449,45.93658329800763
2021,3,Sants-Montjuïc,18,Sants,91,3.2,21778.67,34.5,17221,21824,45.93658329800763
2021,3,Sants-Montjuïc,18,Sants,92,3.1,21788.32,32.6,17178,21648,45.93658329800763
2021,3,Sants-Montjuïc,18,Sants,93,3.0,22180.6,31.7,17620,22233,45.93658329800763
2021,3,Sants-Montjuïc,18,Sants,94,2.7,23232.59,29.5,18401,22935,45.93658329800763
2021,3,Sants-Montjuïc,18,Sants,95,2.9,21214.06,33.3,16746,20960,42.338379752686926
2021,3,Sants-Montjuïc,18,Sants,96,3.2,19979.04,34.3,15753,19554,42.338379752686926
2021,3,Sants-Montjuïc,18,Sants,97,2.9,15623.98,33.6,12301,14888,42.338379752686926
2021,3,Sants-Montjuïc,18,Sants,98,3.1,17484.09,32.6,13798,16863,42.338379752686926
2021,3,Sants-Montjuïc,18,Sants,99,2.8,21271.26,32.7,16691,20691,42.338379752686926
2021,3,Sants-Montjuïc,18,Sants,100,3.0,19870.84,33.1,15773,19640,42.338379752686926
2021,3,Sants-Montjuïc,18,Sants,101,2.7,21143.97,29.7,16558,20266,41.166215551181104
2021,3,Sants-Montjuïc,18,Sants,102,3.2,20106.35,32.7,15895,19818,41.166215551181104
2021,3,Sants-Montjuïc,18,Sants,103,2.7,20441.87,28.8,16400,19787,41.166215551181104
2021,3,Sants-Montjuïc,18,Sants,104,2.9,19901.11,32.5,15703,19405,41.166215551181104
2021,3,Sants-Montjuïc,18,Sants,105,2.5,19947.32,30.2,15724,19527,41.241078838174275
2021,3,Sants-Montjuïc,18,Sants,106,3.4,20807.07,34.0,16349,20697,41.241078838174275
2021,3,Sants-Montjuïc,18,Sants,107,3.1,21219.25,31.9,16925,21366,44.3356715823037
2021,3,Sants-Montjuïc,18,Sants,108,2.9,20750.85,32.0,16315,20200,44.3356715823037
2021,3,Sants-Montjuïc,18,Sants,109,2.7,21911.65,29.9,17220,21508,44.3356715823037
2021,3,Sants-Montjuïc,18,Sants,110,2.8,22876.06,32.6,17987,22725,44.3356715823037
2021,3,Sants-Montjuïc,18,Sants,111,2.6,22949.91,31.2,18035,22762,44.3356715823037
2021,3,Sants-Montjuïc,18,Sants,112,2.9,23900.86,31.3,19022,24178,44.3356715823037
2021,3,Sants-Montjuïc,18,Sants,113,3.1,26695.14,34.1,21563,28873,44.3356715823037
2021,3,Sants-Montjuïc,18,Sants,114,3.0,25613.37,32.5,20519,26595,44.3356715823037
2021,3,Sants-Montjuïc,13,la Marina de Port,211,2.7,18045.22,29.3,14303,17402,
2021,3,Sants-Montjuïc,13,la Marina de Port,212,2.5,16758.05,28.9,13518,16012,
2021,3,Sants-Montjuïc,13,la Marina de Port,213,2.5,14238.68,29.0,11370,13321,
2021,4,Les Corts,19,les Corts,1,3.1,24544.09,36.2,19560,25085,45.93357531760436
2021,4,Les Corts,19,les Corts,2,2.8,26992.79,31.9,21553,28198,45.93357531760436
2021,4,Les Corts,19,les Corts,3,2.6,26511.38,31.8,21399,28190,45.93357531760436
2021,4,Les Corts,19,les Corts,4,2.6,24415.77,30.6,19655,25086,45.93357531760436
2021,4,Les Corts,19,les Corts,5,2.6,24043.21,31.0,19197,24125,45.93357531760436
2021,4,Les Corts,19,les Corts,6,2.7,24864.56,30.5,19820,25505,45.93357531760436
2021,4,Les Corts,19,les Corts,7,2.6,21171.03,32.8,16869,21156,45.93357531760436
2021,4,Les Corts,19,les Corts,8,3.1,22241.82,33.5,17678,22212,45.93357531760436
2021,4,Les Corts,19,les Corts,9,2.8,24307.83,32.0,19377,25093,45.93357531760436
2021,4,Les Corts,19,les Corts,10,2.6,26653.98,31.8,21245,27985,46.97169497169497
2021,4,Les Corts,19,les Corts,11,2.6,28709.43,29.6,23153,30286,46.97169497169497
2021,4,Les Corts,19,les Corts,12,2.1,26403.91,26.2,21353,28152,46.97169497169497
2021,4,Les Corts,19,les Corts,13,2.6,28617.52,32.1,22913,30353,46.97169497169497
2021,4,Les Corts,19,les Corts,14,4.2,30546.08,41.7,24480,33623,46.97169497169497
2021,4,Les Corts,19,les Corts,15,2.5,26906.49,28.7,21460,27748,46.97169497169497
2021,4,Les Corts,19,les Corts,16,2.8,28760.21,34.2,23031,30514,46.97169497169497
2021,4,Les Corts,19,les Corts,17,2.7,27145.95,31.9,21899,29393,45.92547864506627
2021,4,Les Corts,19,les Corts,18,2.7,29105.47,35.5,23356,31173,45.92547864506627
2021,4,Les Corts,19,les Corts,19,3.2,33551.53,39.1,27099,38232,45.92547864506627
2021,4,Les Corts,19,les Corts,20,3.5,28641.58,35.1,22922,31235,45.92547864506627
2021,4,Les Corts,19,les Corts,21,3.2,31479.44,36.8,25576,36344,45.92547864506627
2021,4,Les Corts,19,les Corts,22,3.1,27419.65,34.8,21986,29622,45.0935441370224
2021,4,Les Corts,19,les Corts,23,3.2,39936.22,39.2,32039,46570,46.0512315270936
2021,4,Les Corts,19,les Corts,24,2.8,36651.85,36.2,30055,46570,46.0512315270936
2021,4,Les Corts,19,les Corts,25,3.0,26391.02,33.0,20994,27698,44.61127676877202
2021,4,Les Corts,19,les Corts,26,2.8,27840.32,32.2,22198,29058,44.61127676877202
2021,4,Les Corts,19,les Corts,27,3.0,30111.55,37.1,23982,32603,44.61127676877202
2021,4,Les Corts,19,les Corts,28,2.6,27096.13,30.8,21620,28129,46.942601740766875
2021,4,Les Corts,19,les Corts,29,2.7,29858.75,31.7,24135,32612,46.942601740766875
2021,4,Les Corts,19,les Corts,30,2.6,28385.47,30.5,22883,30109,46.942601740766875
2021,4,Les Corts,19,les Corts,31,2.8,24987.96,33.6,19907,25545,46.58368399619927
2021,4,Les Corts,19,les Corts,32,2.4,23806.26,27.9,18983,23970,46.58368399619927
2021,4,Les Corts,19,les Corts,33,2.5,23864.76,30.1,19120,24163,46.58368399619927
2021,4,Les Corts,19,les Corts,34,2.2,29448.38,26.4,23629,30866,46.58368399619927
2021,4,Les Corts,19,les Corts,35,2.6,28066.61,28.7,22479,29013,46.58368399619927
2021,4,Les Corts,20,la Maternitat i Sant Ramon,36,2.8,22650.11,33.6,18061,23096,45.44025559105431
2021,4,Les Corts,20,la Maternitat i Sant Ramon,37,2.8,24575.53,31.1,19682,25398,45.44025559105431
2021,4,Les Corts,20,la Maternitat i Sant Ramon,38,2.6,24746.25,31.4,19857,25000,45.44025559105431
2021,4,Les Corts,20,la Maternitat i Sant Ramon,39,2.9,22832.24,31.1,18164,23177,45.44025559105431
2021,4,Les Corts,20,la Maternitat i Sant Ramon,40,2.9,18973.85,33.2,14924,18638,45.44025559105431
2021,4,Les Corts,20,la Maternitat i Sant Ramon,41,2.8,20723.68,32.2,16471,20317,45.44025559105431
2021,4,Les Corts,20,la Maternitat i Sant Ramon,42,2.7,19736.66,30.8,15808,19300,45.44025559105431
2021,4,Les Corts,20,la Maternitat i Sant Ramon,43,2.5,27882.97,29.5,22614,29939,47.09858677218768
2021,4,Les Corts,20,la Maternitat i Sant Ramon,44,2.6,21925.71,29.8,17519,22234,47.09858677218768
2021,4,Les Corts,20,la Maternitat i Sant Ramon,45,2.5,21612.12,28.2,17251,21440,47.09858677218768
2021,4,Les Corts,20,la Maternitat i Sant Ramon,46,2.4,31956.36,30.4,25831,34876,47.09858677218768
2021,4,Les Corts,20,la Maternitat i Sant Ramon,47,2.7,26010.02,31.7,20835,27177,47.09858677218768
2021,4,Les Corts,20,la Maternitat i Sant Ramon,48,2.5,28396.87,28.7,22687,29775,45.82754279959718
2021,4,Les Corts,20,la Maternitat i Sant Ramon,49,2.9,34422.34,34.1,27584,38494,45.82754279959718
2021,4,Les Corts,21,Pedralbes,50,3.4,40289.66,41.9,32039,46570,45.608360459139966
2021,4,Les Corts,21,Pedralbes,51,3.0,29889.51,35.7,23882,32777,45.608360459139966
2021,4,Les Corts,21,Pedralbes,52,3.3,39929.63,37.4,32039,46570,45.608360459139966
2021,4,Les Corts,21,Pedralbes,53,3.3,24948.95,38.6,20738,33251,42.26546003016591
2021,4,Les Corts,21,Pedralbes,54,3.6,36169.5,40.7,29408,43405,42.26546003016591
2021,4,Les Corts,21,Pedralbes,55,4.2,39375.61,43.3,32039,46570,42.897459727385375
2021,4,Les Corts,21,Pedralbes,56,4.2,33910.74,43.3,28091,46570,42.897459727385375
2021,4,Les Corts,20,la Maternitat i Sant Ramon,84,2.7,29458.95,32.4,23741,31958,
2021,6,Gràcia,28,Vallcarca i els Penitents,1,3.2,21038.97,33.2,16744,21994,43.78575870646766
2021,6,Gràcia,28,Vallcarca i els Penitents,2,3.0,22417.59,32.0,18046,23517,43.78575870646766
2021,6,Gràcia,28,Vallcarca i els Penitents,3,2.8,21392.98,32.4,17007,21726,43.78575870646766
